run_id,run_name,sweep_id,state,created_at,config_gpt_model,config_world_size,config_lr_schedule.name,config_lr_schedule.warm_up_fraction,config_training_data,config_hydra.job.name,config_logging_params.wandb,config_logging_params.log_step,config_logging_params.val_step,config_logging_params.keep_last,config_logging_params.svd_log_step,config_logging_params.load_ckpt_step,config_logging_params.save_ckpt_step,config_logging_params.save_checkpoint,config_logging_params.val_tokens_processed,config_optimizer_params.args,config_optimizer_params.name,config_optimizer_params.args.lr,config_logging_params.wandb.tags,config_logging_params.wandb.project,config_optimizer_params.args.weight_decay,config_training_data.training_params.num_epochs,config_training_data.training_params.tokens_processed,config_seed,config_logging_params.diag_log_step,config_optimizer_params.args.ns_steps,config_optimizer_params.args.adamw_betas,config_optimizer_params.args.polar_method,config_optimizer_params.args.polar_safety,config_optimizer_params.args.polar_cushion,config_optimizer_params.args.polar_num_iters,config_ckpt_glob,config_optimizer_params.args.betas,config_training_data.training_params.batch_size,config_optimizer_params.args.muon_mode,config_optimizer_params.args.split_heads,config_logging_params.timing_only,config_optimizer_params.args.muon_variant
lr1ip03w,playful-sweep-39,j7qzf95f,finished,2025-11-22T18:43:05Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [7]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[7],,,,,,,
xxx9m6ub,dry-sweep-5,t8splz5x,finished,2025-11-22T05:41:37Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.02, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.02,[3],,,8.0,,,,
msezd0rd,dauntless-sweep-17,bbxdd87r,finished,2025-11-16T20:57:13Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase0-muon,"{'dir': 'outputs/wandb', 'tags': ['phase0', 'baseline', 'muon'], 'project': 'cs182-polar-express'}",160.0,8000.0,2.0,800.0,0.0,32000.0,True,16384.0,"{'lr': 0.04, 'betas': None, 'ns_steps': 5, 'adamw_betas': [0.95, 0.999], 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': 5}",muon,0.04,"['phase0', 'baseline', 'muon']",cs182-polar-express,0.01,0.2,524288.0,,160.0,5.0,"[0.95, 0.999]",polarexpress,1.01,0.024,5,,,,,,,
f66rzk4l,woven-sweep-20,j7qzf95f,finished,2025-11-21T07:37:16Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'adamw_betas': [0.9, 0.999], 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5, 0]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,"[5, 0]",,,,,,,
k4xxaa05,comfy-sweep-29,bfj88tht,finished,2025-11-17T04:34:22Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase0-adamw,"{'dir': 'outputs/wandb', 'tags': ['phase0', 'baseline', 'adamw'], 'project': 'cs182-polar-express'}",160.0,8000.0,2.0,800.0,0.0,32000.0,True,16384.0,"{'lr': 0.001, 'betas': [0.95, 0.95], 'ns_steps': None, 'adamw_betas': None, 'polar_method': None, 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",adamw,0.001,"['phase0', 'baseline', 'adamw']",cs182-polar-express,0.01,0.2,524288.0,,160.0,,,,,,,,"[0.95, 0.95]",,,,,
gi825ls9,restful-sweep-32,j7qzf95f,finished,2025-11-22T05:04:12Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [6, 3]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,"[6, 3]",,,,,,,
r0m92dvu,youthful-sweep-36,j7qzf95f,finished,2025-11-22T12:13:56Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [6]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[6],,,,,,,
43xqzaw1,cool-sweep-2,k1b5yfbn,finished,2025-11-22T05:09:51Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-muon-ns,"{'dir': 'outputs/wandb', 'tags': ['test', 'newton-schulz', 'baseline'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['test', 'newton-schulz', 'baseline']",cs182-project-GPT-opt,0.01,1.0,131072.0,123.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,8.0,,,,
gqxwjlgp,misunderstood-sweep-43,j7qzf95f,finished,2025-11-23T01:48:20Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [7, 5]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,"[7, 5]",,,,,,,
p83pe2xw,stilted-sweep-6,t8splz5x,finished,2025-11-22T07:02:38Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.02, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.02,[3],,,8.0,,,,
sdoxvtkt,skilled-sweep-13,t8splz5x,finished,2025-11-22T16:24:40Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[5],,,8.0,,,,
jvq8zkat,giddy-sweep-16,bfj88tht,finished,2025-11-16T20:11:10Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase0-adamw,"{'dir': 'outputs/wandb', 'tags': ['phase0', 'baseline', 'adamw'], 'project': 'cs182-polar-express'}",160.0,8000.0,2.0,800.0,0.0,32000.0,True,16384.0,"{'lr': 0.0003, 'betas': [0.95, 0.999], 'ns_steps': None, 'adamw_betas': None, 'polar_method': None, 'polar_safety': None, 'weight_decay': 0.1, 'polar_cushion': None, 'polar_num_iters': None}",adamw,0.0003,"['phase0', 'baseline', 'adamw']",cs182-polar-express,0.1,0.2,524288.0,,160.0,,,,,,,,"[0.95, 0.999]",,,,,
dg1k935o,effortless-sweep-15,t8splz5x,finished,2025-11-22T19:06:24Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[5],,,8.0,,,,
uoejhdyr,glowing-sweep-37,j7qzf95f,finished,2025-11-22T15:10:13Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [7]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[7],,,,,,,
suxdsv7v,fragrant-sweep-7,t8splz5x,finished,2025-11-22T08:23:38Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,8.0,,,,
ianu5k59,serene-sweep-14,t8splz5x,finished,2025-11-22T17:45:32Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[5],,,8.0,,,,
v08920f3,sleek-sweep-30,bbxdd87r,finished,2025-11-17T05:20:45Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase0-muon,"{'dir': 'outputs/wandb', 'tags': ['phase0', 'baseline', 'muon'], 'project': 'cs182-polar-express'}",160.0,8000.0,2.0,800.0,0.0,32000.0,True,16384.0,"{'lr': 0.1, 'betas': None, 'ns_steps': 5, 'adamw_betas': [0.95, 0.95], 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.1, 'polar_cushion': 0.024, 'polar_num_iters': 5}",muon,0.1,"['phase0', 'baseline', 'muon']",cs182-polar-express,0.1,0.2,524288.0,,160.0,5.0,"[0.95, 0.95]",polarexpress,1.01,0.024,5,,,,,,,
vmqz2gvl,cosmic-sweep-40,j7qzf95f,finished,2025-11-22T19:23:55Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [7, 0]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,"[7, 0]",,,,,,,
qf60mt1r,grateful-sweep-34,j7qzf95f,finished,2025-11-22T08:38:53Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [6]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[6],,,,,,,
je3pfcr7,pleasant-sweep-17,t8splz5x,finished,2025-11-22T21:48:08Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[3],,,8.0,,,,
841cipjl,astral-sweep-8,t8splz5x,finished,2025-11-22T09:44:05Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,8.0,,,,
e1xg1v2p,light-sweep-33,j7qzf95f,finished,2025-11-22T08:05:22Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [6, 3]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,"[6, 3]",,,,,,,
smgi0dgs,youthful-sweep-35,j7qzf95f,finished,2025-11-22T11:37:42Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [6]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[6],,,,,,,
djnuisyp,dashing-sweep-47,j7qzf95f,finished,2025-11-23T08:53:41Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [7, 3]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,"[7, 3]",,,,,,,
tzqrqr2e,eager-sweep-46,j7qzf95f,finished,2025-11-23T06:07:59Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [7, 3]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,"[7, 3]",,,,,,,
q9h99v47,cosmic-sweep-1,rb2rgyx9,finished,2025-11-25T00:41:43Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,test-muon-ns,"{'dir': 'outputs/wandb', 'tags': ['test', 'newton-schulz', 'baseline'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'Keller', 'polar_safety': None, 'weight_decay': 0.01, 'polar_cushion': None, 'polar_num_iters': None}",muon,0.01,"['test', 'newton-schulz', 'baseline']",cs182-project-GPT-opt,0.01,1.0,524288.0,42.0,800.0,5.0,"[0.9, 0.999]",Keller,,,,,,32.0,,,,
8xz58jrm,mild-sweep-12,t8splz5x,finished,2025-11-22T15:04:51Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[3],,,8.0,,,,
ntuctrjp,elated-sweep-18,t8splz5x,finished,2025-11-22T23:09:03Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[3],,,8.0,,,,
znf5ckry,lilac-sweep-38,j7qzf95f,finished,2025-11-22T15:48:52Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-pe-stage2,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'stage2', 'pe-hyperparams', 'finalists'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [7]}",muon,0.01,"['phase1', 'stage2', 'pe-hyperparams', 'finalists']",cs182-project-GPT-opt,0.01,1.0,524288.0,123.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[7],,,,,,,
s0jvpxi4,restful-sweep-16,t8splz5x,finished,2025-11-22T20:27:15Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.03, 'polar_num_iters': [3]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,42.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.03,[3],,,8.0,,,,
y1p5pj54,young-sweep-9,t8splz5x,finished,2025-11-22T11:04:30Z,gpt-small,1.0,constant-linear,0.4,fineweb1B,phase1-cushion-sweep,"{'dir': 'outputs/wandb', 'tags': ['phase1', 'cushion-sweep', 'polarexpress'], 'project': 'cs182-project-GPT-opt'}",160.0,3200.0,2.0,800.0,0.0,3200.0,True,16384.0,"{'lr': 0.01, 'betas': None, 'ns_steps': 5, 'muon_mode': None, 'adamw_betas': [0.9, 0.999], 'split_heads': None, 'polar_method': 'polarexpress', 'polar_safety': 1.01, 'weight_decay': 0.01, 'polar_cushion': 0.024, 'polar_num_iters': [5]}",muon,0.01,"['phase1', 'cushion-sweep', 'polarexpress']",cs182-project-GPT-opt,0.01,0.3,131072.0,456.0,800.0,5.0,"[0.9, 0.999]",polarexpress,1.01,0.024,[5],,,8.0,,,,
